Company,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
TORNTPHARM,01-JAN-2016,04-APR-2022,1549 days,100000.0,63379.49590117438,-36.62050409882562,91.40239367097163,100.0,35502.557355644465,46.188819368583154,1529 days,105,105,0,0.0,53.333333333333336,5.101653539507796,-17.816348666963506,1.5064225332002152,-2.5057874889185365,3 days 04:42:51.428571428,9 days 18:07:20.816326530,0.5958805845001002,-348.766705703101,-115.27515905918779,-0.2205833542497349,0.0002578653196642653,-19.047927845456453
TORNTPOWER,01-JAN-2016,04-APR-2022,1549 days,100000.0,81651.02795495247,-18.348972045047528,181.6320885200561,100.0,43265.18014895393,49.88753881918544,1470 days,108,108,0,0.0,56.481481481481474,12.076367807156107,-26.617215382203163,1.9997358288576301,-2.810621264696724,2 days 15:44:15.737704918,11 days 17:52:20.425531914,0.8398464203043617,-169.89788930599536,-91.14545811394372,-0.09349872940456912,0.0010657286158556672,-19.014248717110203
UPL,01-JAN-2016,04-APR-2022,1549 days,100000.0,44923.2556213414,-55.0767443786586,167.17648261061998,100.0,36404.49050314978,69.84516426019688,1153 days,102,102,0,0.0,52.94117647058824,8.207421054312574,-38.81632525906915,1.6279792592099218,-3.1633553028853885,2 days 13:46:40,9 days 19:00:00,0.4977354399654381,-539.9680821437111,-83.8176194142761,-0.2460422157720782,0.0012689480671459253,-18.997243647395585
ULTRACEMCO,01-JAN-2016,04-APR-2022,1549 days,100000.0,52483.41002707409,-47.51658997292591,138.8066572237965,100.0,39117.59688480703,58.09229094884149,1337 days,99,99,0,0.0,53.535353535353536,6.769796717554291,-22.560004597706072,1.3951613324391936,-2.832156943823458,2 days 08:36:13.584905660,11 days 00:00:00,0.5282129611357299,-479.965555282081,-104.86471792843355,-0.242601530384084,0.0008862941750099131,-19.03599261739543
UNIONBANK,01-JAN-2016,04-APR-2022,1549 days,100000.0,7573.299302561398,-92.4267006974386,-72.16666666666653,100.0,19909.198727955492,93.59798077561763,1345 days,76,76,0,0.0,55.26315789473685,4.72014111692702,-49.37686249201116,1.858781641395536,-8.705980466469057,3 days 08:00:00,21 days 20:28:14.117647058,0.32077054337951805,-1216.1407986505096,-67.52986992179741,-0.4867609891964037,0.0015600508936025313,-18.937127569874566
UBL,01-JAN-2016,04-APR-2022,1549 days,100000.0,55609.89734134999,-44.39010265865001,61.439016636643,100.0,39166.23950958418,52.60018942550704,1029 days,96,96,0,0.0,53.125,6.255050698835484,-26.31198402474476,1.4534505595833955,-2.780379677984616,4 days 08:00:00,11 days 06:24:00,0.5724830458929673,-462.3969026942709,-106.65158066576343,-0.24551111821095892,0.0001136457661154051,-19.038307429587512
MCDOWELL-N,01-JAN-2016,04-APR-2022,1549 days,100000.0,50534.32244344351,-49.46567755655649,-69.8023584122238,100.0,32491.744398332252,63.71731586336805,1524 days,107,107,0,0.0,56.074766355140184,11.537946528458622,-21.506216064902755,1.761952867827555,-3.4477669546719563,3 days 07:36:00,12 days 16:20:25.531914893,0.5461850051838925,-462.29605193043415,-90.33482728123731,-0.23315397453379927,0.000810207088042988,-19.012197467328022
VGUARD,01-JAN-2016,04-APR-2022,1549 days,100000.0,44915.47864225938,-55.08452135774061,232.0673220137014,100.0,29573.469110789552,62.23154536656538,1526 days,87,87,0,0.0,57.47126436781609,5.874980310240258,-25.715901829750788,1.4986299667096594,-3.9077180924199153,2 days 20:09:36,15 days 05:50:16.216216216,0.4704824909644197,-633.1554179050651,-104.31348339290358,-0.27619814582705937,0.000451434019414615,-19.03516124725887
VARROC,06-JUL-2018,04-APR-2022,926 days,100000.0,13283.656020968323,-86.71634397903168,-63.91285487058389,100.0,8590.777163968776,89.29481637346744,878 days,50,50,0,0.0,52.0,13.035060443879878,-65.68654998437327,2.3594210011984127,-8.79253855554678,2 days 11:04:36.923076923,19 days 16:00:00,0.1927471715912982,-1734.3268795806337,-61.308322389539114,-0.6145114771606413,0.003363785995140733,-18.901451615987064
VBL,08-NOV-2016,04-APR-2022,1340 days,100000.0,145201.655946253,45.20165594625301,210.8575718995846,100.0,56465.82858700745,32.78736358765322,629 days,110,110,0,0.0,60.0,9.704385099445075,-23.62626438178602,1.9578318929216003,-1.930762497467811,3 days 03:38:10.909090909,7 days 21:49:05.454545454,1.501454091149181,410.92414496593733,-97.48044753093382,0.32612368552726684,0.00024381985401801176,-19.02606874129531
VEDL,01-JAN-2016,04-APR-2022,1549 days,100000.0,73166.91389500648,-26.83308610499352,359.84724495362804,100.0,55978.3218213012,68.95508290756975,1088 days,102,102,0,0.0,74.50980392156863,6.909689320170327,-50.72049044056525,2.058965537092731,-6.113036757347938,3 days 01:53:41.052631578,14 days 14:46:09.230769230,0.866049848559094,-263.0694716175849,-69.7704970296792,-0.10292845179715321,0.0017786901268842597,-18.951178609610803
IDEA,01-JAN-2016,04-APR-2022,1549 days,100000.0,3830.073406501673,-96.16992659349832,-92.84217877094972,100.0,17541.01903196444,97.8875018099908,1414 days,89,89,0,0.0,53.93258426966292,28.935785536159603,-59.04409103594803,3.8134798700832424,-10.107376437571968,3 days 10:30:00,19 days 13:27:48.292682927,0.2833836504290237,-1080.5609729606558,-37.369061443594305,-0.5479658294988777,0.019087635665146537,-18.595814544754543
VOLTAS,01-JAN-2016,04-APR-2022,1549 days,100000.0,66273.52607303039,-33.72647392696961,299.92169146437095,100.0,36102.219400086324,52.494035580218615,1530 days,95,95,0,0.0,64.21052631578948,6.768204458667418,-30.398743725477395,1.650650431127903,-3.797690334793303,2 days 08:39:20.655737704,13 days 00:00:00,0.6892385829958768,-355.0155150207331,-100.57722860519401,-0.17599283710576288,0.00012441504803005547,-19.030199665467144
WHIRLPOOL,01-JAN-2016,04-APR-2022,1549 days,100000.0,46035.05204266763,-53.96494795733236,151.25759556957252,100.0,41757.88692991892,62.23564626090873,1341 days,100,100,0,0.0,42.0,9.640597057343953,-19.096232224811608,1.6154829113484221,-2.3756801441892574,2 days 15:25:42.857142857,9 days 05:47:35.172413793,0.5156848252506422,-539.6494795733242,-95.01333881780134,-0.26843793272248756,0.000758449318733296,-19.020961744430743
WIPRO,01-JAN-2016,04-APR-2022,1549 days,100000.0,44499.257912612185,-55.50074208738781,190.21900608616545,100.0,36012.47577114868,59.813714890328825,1524 days,103,103,0,0.0,49.51456310679612,4.481471920642079,-20.303376233862515,0.9923235646275208,-2.4019506055802187,2 days 14:35:17.647058823,10 days 07:23:04.615384615,0.37730042116770596,-538.8421561882307,-130.86290771298556,-0.2903967344639367,0.0003042800208923687,-19.06050146664276
ZEEL,01-JAN-2016,04-APR-2022,1549 days,100000.0,16679.11666770943,-83.32088333229058,-30.06468006468024,100.0,34163.361759445484,86.87487163039116,1358 days,108,108,0,0.0,56.481481481481474,4.86901610129926,-36.96429276378653,1.4991313320793183,-5.1860743654152,2 days 19:16:43.278688524,13 days 07:08:56.170212766,0.3646211362310314,-771.489660484172,-57.025821567157884,-0.3962982468635316,0.0045401576729211445,-18.874869612357433
